review_id,sentences_ids,sentences_texts,sentences_opinions
19111,id_7,"Заказали виски - виски нормальное, понравилось.",виски positive
2747,id_17,"На десерт - брали вишневый штрудель (много вишни с шариком мороженого), горячий яблочный пирог (тоже понравился), клубнчный десерт - по-моему панакота с клубничным пюре, (нежный и вкусный)",вишневый штрудель positive <sep> вишни positive <sep> мороженого positive <sep> яблочный пирог positive <sep> клубнчный десерт positive <sep> панакота с клубничным пюре positive
1749,id_0,"Хорошее место, где можно посидеть большой компанией и отлично отдохнуть.",место positive
34575,id_6,"Официанты очень вежливые и незаметные, прекрасное обслуживание!",Официанты positive <sep> обслуживание positive
34307,id_0,"Недавно пришли компанией, давно не были в этом заведении и лучше бы не приходили!!!!",заведении negative
32584,id_9,"Еду принесли очень быстро, на любой вопрос по меню, официант отвечает не задумываясь, очень профессионально отработал.",официант positive
35620,id_6,Вообще мое впечатление достаточно положительное об этом заведение и я планирую его посещать теперь часто.,заведение positive
3385,id_1,"Итак, когда мы приехали закуски уже были готовы, все было вкусно и как должно быть.",закуски positive
1427,id_3,"Зашли к вам вечером,уставшие, оказалось что все залы забиты а на веранде все же прохладно сидеть с ребенком, встретил нас молодой человек предложил несколько столов куда можно было присесть,Проводила нас до столика уже девушка(имени к сожалению не запомнила) судя по внешнему виду администратор,она же и подала меню,что больше всего удивило нам налили абсолютно бесплатной воды по бокалам, было очень приятно.",залы negative <sep> веранде negative <sep> молодой человек positive <sep> девушка positive <sep> администратор positive
1878,id_2,"Сразу подошла официантка, с темными волосами, к сожалению имя не запомнил, обслуживание в ресторане отличное, тут ничего не скажешь!",официантка positive <sep> обслуживание positive
33524,id_6,"Ну и главное для меня, просто приятные люди, спасибо вам ребята.",люди positive
3647,id_1,Хотим поблагодарить шеф повара за отменные салаты и горячее.,салаты positive <sep> горячее positive
31140,id_1,"Провели корпоратив в ресторане Le Glamure(хрустальный зал) все очень понравилось, рекомендую!!",Le Glamure positive
11770,id_20,"В общем, ресторан высокого уровня.",ресторан positive
2013,id_4,"Бланманже и Декуаз мои фавориты, очень рекомендую!",Бланманже positive <sep> Декуаз positive
28275,id_8,"Потрясающе вкусные фирменные роллы, неожиданно (для японского ресторана) большие порции горячего.",роллы positive <sep> порции горячего positive
1368,id_17,"По ценам, кстати, тоже нормально все – средние для подобных заведений, не завышенные как у многих.",заведений neutral
32513,id_22,"Не знаю кто виноват, в том что сотрудники зала не знаю ничего о брони..",сотрудники negative
16647,id_8,"Кто еще не был в этом месте думаю стоит посетить, и ради панорамного вида, и ради вкусной кухни, и просто чтоб окунуться в расслабляющую обстановку 7-ого неба..",месте positive <sep> панорамного вида positive <sep> кухни positive <sep> обстановку positive
24217,id_3,"Есть небольшой танцпол рядом с фотаном (играют там неплохой хаус, кстати), очень много плазменных панелей, расшитые диванчики, видно, что люди постарались с интерьером.",танцпол positive <sep> хаус positive <sep> плазменных панелей positive <sep> диванчики positive <sep> интерьером positive
3231,id_2,Обслуживание на очень высоком уровне!!,Обслуживание positive
35486,id_5,"На вопрос почему так официантка ответила с вызовом, что вчера все было, а сегодня закончилось.",официантка negative
35613,id_1,"Были вчера вечером, заказали, принесли достаточно быстро, но вот потом про нас как-будто забыли, мы допили напитки и хотели повторить их, но к нам пол часа никто не подходил, официанты бегали мимо, но в нашу сторону даже не смотрели, несмотря на то, что мы всеми силами пытались обратить на себя внимание.",официанты negative
19503,id_1,Обслуживала нас очень приятная девушка-официант.,девушка-официант positive
1749,id_12,"На мой взгляд, отличное место для посиделок шумной компанией.",место positive
34710,id_9,"Да кухня отличная, кеталонский крем чудо.",кухня positive <sep> кеталонский крем positive
13623,id_9,"Обслуживание хорошее, пепельницу меняли быстро, официант парень тактично помог с выбором десерта.",Обслуживание positive <sep> официант positive
36512,id_4,"Идеальное место для деловых встреч и отдыха в компании друзей, а так же для проведения свадебных мероприятий!!!",место positive
1751,id_1,"Заведение хорошее, сказать, что это ресторан было бы не совсем корректно, это даже скорее концертный зал с возможностью заказать еду и напитки.",Заведение positive
18372,id_3,"Особенно хорошая официантка Алёна,милая,добрая,приветливая и всегда поможет с выбором!",официантка positive
15159,id_6,"Как и раньше - еда вкусная, цены достойные.",еда positive
11793,id_3,Обязательно рекомендуем попробовать суши и роллы.,суши positive <sep> роллы positive
1289,id_3,"Всегда приветливый обслуживающий персонал в любое время, при личном общении и по телефону.",обслуживающий персонал positive
23858,id_3,Порадовало и наличие своего пива по приемлемой цене и неплохого вкуса.,пива neutral
18518,id_1,"Обслуживанием очень довольны, скатерти меняют после каждого посетителя, все очень чисто.",Обслуживанием positive
32367,id_6,"Сразу как зашли, к нам подошел официант.",официант positive
17572,id_13,Официант был всегда внимателен и любезен.,Официант positive
27629,id_4,"Официантка, как будто под легкими наркотиками слушала не внимательно и не чего не записывала, в результате после 25 минутного ожидания принесли не то блюдо, которое заказывали.",Официантка negative
10798,id_5,коктели и алкоголь видно что не разбавленные и тоже на 5+. в общем вывод один - еще и еще туда будм приходить и не раз! советую.,коктели positive <sep> алкоголь positive
36512,id_11,Отдельную огромную благодарность мы хотим выразить управляющей рестораном Ольге за ее большую проделанную работу!!!,управляющей рестораном positive
33524,id_2,"Всегда если речь заходит о мясе, я обязательно упомяну Абажур.",мясе positive <sep> Абажур positive
1563,id_2,"Что касается меню, то в пабе достаточно большая пивная карта.",пивная карта positive
15335,id_4,"Еда была очень вкусной, порции оказались большими!!!!!",Еда positive <sep> порции positive
3480,id_1,"В тихом месте,есть,где припарковать машину,интерьер очень уютный!)",месте positive <sep> интерьер positive
33591,id_3,Небольшое уютное кафе.,кафе positive
20086,id_4,"Меню не очень большое, цены среднегородские.",Меню neutral
1105,id_14,"Это не реклама этого заведения и не какой нибудь пиар, так как не имею никакого отношения к этому заведению.",заведения positive
17572,id_12,Горячее тоже очень порадовало.,Горячее positive
11770,id_14,Уровень приготовления европейский.,приготовления positive
3202,id_0,"Зашли на прошлой неделе в Нельсон паб с друзьями попить пива,нас удивило приветствие персонала,настолько доброжелательных людей мы еще не видели!",персонала positive
25960,id_8,Очень часто не бывает того что есть в меню (хотя раньше такого не было) да и качество еды испортилось на мой взгляд.,меню negative <sep> еды positive
18003,id_9,"Да, первое восприятие блюд отличное, оформление, какие-то находки повара.",блюд positive
18148,id_8,"Кстати, в последний раз ела пасту 4 сыра и была приятно удивлена вкусом и размером порции)",пасту 4 сыра positive
34307,id_7,"Официанта то не дождешься, то еще доесть не успел, уже тарелку забирают.",Официанта negative
35085,id_13,"Еда, довольно вкусная, но очень маленькие порции (как вообще у нас в России в ресторанах почему-то).",Еда positive <sep> Еда negative
29321,id_7,"Цены на вино просто бешенные..хотя, может для такого ресторана это и нормально, но вот в соотношении с едой мне показалось дорого!",вино negative
36576,id_4,ОООЧЕНЬ!) спасибо повару!,повару positive
32513,id_0,"Кухня - 10 отлично, всё было вкусно.",Кухня positive
36205,id_14,"Лосось просто таял во рту, салат Цезарь вообще вне всяких похвал!",Лосось positive <sep> салат Цезарь positive
34761,id_6,Стол был богатым и ярким.,Стол positive
32721,id_19,- Не очень понравились туалеты.,туалеты negative
34889,id_8,"Потрясающие десерты, я как настоящий ценитель сладкого, ставлю самую высокую оценку.",десерты positive
33524,id_1,И до сих пор это место лучшее для меня.,место positive
1749,id_10,"Обслуживание, конечно, оставляет желать лучшего, хотелось бы, чтобы официанты работали быстрей, но так как народу было много, мы старались входит в их положение.",Обслуживание negative <sep> официанты neutral
35620,id_1,"Зашла днем пообедать, встретили достаточно радушно, спросили в первые я в заведение или уже была, это говорит о том, что персонал заботлив к своим гостям и помнит всех постоянных)",персонал positive
11116,id_2,"Показалось странным маленький выбор пиццы, с учетом заявленного в названии ИТАЛЬЯНСКОГО ресторана.",пиццы negative
33591,id_15,"В общем, порекомендую это место всем тем, кто хочет вкусно, сытно и не очень дорого отметить какой-нибудь праздник или просто посидеть вдвоем в уютной обстановке.",место positive <sep> место neutral <sep> обстановке positive
35635,id_12,"Оказывается, что их больше нет в меню!",меню negative
16630,id_4,"Спасибо персоналу, ему удается создать ощущение, что этот ресторан - особенное место где каждый чувствует себя долгожданным гостем!)))))))))))",персоналу positive <sep> ресторан positive <sep> место positive
12880,id_5,"Вот и все хорошее заканчивается, так как сервис в этом заведение на нуле, блюда одновременно не приносили, в итоге я ела,когда все остальные свои блюда уже съели,тарелки грязные со стола не убирали,но самое главное,когда принесли сдачу- чека не было,сразу все хорошие впечатления об этом ресторане испарились,естественно никто к нам больше не подошел,а когда мы уходили никто с нами не попрощался.",сервис negative <sep> ресторане negative
27169,id_11,"Хочу отметить доброжелательное, вежливое, внимательное и при этом ненавязчивое обслуживание!",обслуживание positive
34334,id_4,"Места много,меню хорошее, а зал украшать вообще не нужно!",Места positive <sep> меню positive <sep> зал positive
10625,id_14,"В общем, зайдём в это место снова.",место positive
24217,id_5,Гардероб тоже присутствует.,Гардероб neutral
9870,id_8,"Было приятно общаться со всем персоналом- вежливые, улыбчивые и дружелюбные.",персоналом positive
36725,id_1,"Обстановка приятная, столы большие, обслуживание порадовало, персонал внимательный.",Обстановка positive <sep> столы positive <sep> обслуживание positive <sep> персонал positive
26152,id_15,"Салат с лососем - большая порция, необычная заправка, вцелом понравилось.",Салат с лососем positive <sep> порция positive <sep> заправка positive
32040,id_7,Ресторан хорошо подходит для романтического ужина.,Ресторан positive
11355,id_5,"Америка- на вкус неплохо, но мало рыбы, чукка салат-хорошо, чай- не понравился!!",Америка neutral <sep> рыбы negative <sep> чукка салат positive <sep> чай negative
32926,id_2,"В первую очередь хочу поблагодарить администратора Наталью, за отличное и преданное отношение к своему делу.",администратора positive
36381,id_15,Музыка тоже.,Музыка positive
22015,id_0,Впечатление заведение оставило не самые лучшие!!,заведение negative
10239,id_7,"Думаю, что этот доселе незнакомый нам в центре города ресторан ""Веритас"", станет нашим семейным местом встреч!","ресторан ""Веритас"" positive"
32692,id_5,"Хочу отметить интерьер - стильный, теплый и уютный.",интерьер positive
33838,id_4,Выбрал официант тут как тут.,официант positive
33591,id_6,"Очень вкусные хачапури с сыром, вкусный лосось (кусок очень большой и сытный).",хачапури с сыром positive <sep> лосось positive <sep> кусок positive
27539,id_5,"В целом приличный китайский ресторан, еда конечно чуть дороже, чем скажем в ""Харбине"", но ресторан того стоит.",китайский ресторан neutral <sep> китайский ресторан positive
24713,id_1,Зал замечательный.,Зал positive
33082,id_5,"Банкетное меню было за 4 т.р. - очень много еды на человека получилось и еда (во всяком случае, горячие закуски и вторые блюда) была очень хорошей.",еда positive <sep> горячие закуски positive <sep> вторые блюда positive
12678,id_2,"А вот особенно хотелось остановиться на обслуживании, отдельное спасибо официанту Максиму, нам было очень приятно!",обслуживании positive <sep> официанту positive
2747,id_10,Вкусно - оригинально подан овощной гарнир.,овощной гарнир positive
36,id_10,"Не хватало лишь комплимента от шеф-повара, но это так, придирки.",комплимента от шеф-повара neutral
27620,id_0,"Я читала негативные отзывы об этом ресторане, но уж очень мне понравился интерьер, поэтому сочла их преувеличенными.",интерьер positive
10985,id_7,"Ну ладно - с китайской кухней знакомы - заказали говядину, свинину, рис, пару закусок, порции оказались большими, еда - вкусной, принесли все горячее.",говядину positive <sep> свинину positive <sep> рис positive <sep> закусок positive <sep> порции positive <sep> еда positive
33976,id_10,Я бы не рекомендовала идти в данный ресторан.,ресторан negative
32721,id_11,Мы заказали довольно разнообразные блюда и понравилось абсолютно всё!,блюда positive
34232,id_7,"Еда вкусная, замечаний нет.",Еда positive
14539,id_21,На мой взгляд очень не плохое заведение.,заведение positive
1434,id_2,"И интерьер меня не разочаровал,а, наоборот, очень обрадовал.",интерьер positive
1511,id_5,"Меню...несколько заламинированных листочков: очень много паст, пицц, и мало салатов и закусок.",Меню negative <sep> паст positive <sep> пицц positive <sep> салатов negative <sep> закусок negative
1751,id_12,"Кофе-десерт – тоже без претензий, все вкусно.",Кофе-десерт positive
10798,id_4,"Европейская кухня не отстает..)все по высшему разрду. за достаточно низкие цены очень вкусно.и сервис..приятные девушки, очень быстро принесли заказ, все здорово.",Европейская кухня positive <sep> сервис positive <sep> девушки positive
11770,id_0,"Была пару раз в пабе, очень понравилось.",пабе positive
16647,id_1,"Атмосфера спокойная и комфортная, интерьер именно такой какой нужно, особо не привлекает внимание, но в целом приятен и ненавящив, очень расслабляет, и музыка этому способствует.",Атмосфера neutral <sep> интерьер neutral <sep> музыка neutral
6668,id_11,Я брала буженину на гриле - это восторг!,буженину на гриле positive
35501,id_10,"Еще попробовали их фирменную рульку, которая (как написано в меню) приготовлена по чешскому рецепту – ОЧЕНЬ ВКУСНО!!!",рульку positive
20086,id_7,"По залам постоянно ходит персонал, у входа стоит несколько ""встречающих"".",персонал neutral
30148,id_4,"Паста,ризотто...были неплохи.",Паста neutral <sep> ризотто neutral
33693,id_0,Приятный итальянский ресторанчик без претензий.,ресторанчик neutral
27169,id_10,"Очень порадовал персонал: администраторы Елена, Марина, официант Николай.",персонал positive <sep> администраторы positive <sep> официант positive
27816,id_6,"Атмосфера позитивная домашняя, потому что уютная обстановка и приветливый персонал.",Атмосфера positive <sep> обстановка positive <sep> персонал positive
13835,id_6,Первые блюда в ресторане отличные (суп с копченым лососем и икрой попробовали при следующем посещении).,Первые блюда positive <sep> суп с копченым лососем и икрой positive
1105,id_9,Шеф-повар тоже с самого открытия.,Шеф-повар positive
13835,id_9,"Администратор Светлана помогла нам при составлении банкетного меню и позаботилась об украшнии зала, отняслась к нам с большим вниманием.",Администратор positive <sep> украшнии зала positive
36274,id_6,"Обстановка кафе вполне располагающая к отдыху-удобная мягкая мебель, зоны столиков разделены шторами, но в помещении прохладно когда открывается и закрывается входная дверь если сидеть около входа.",Обстановка positive <sep> мягкая мебель positive <sep> столиков positive <sep> помещении negative
1269,id_13,"Спасибо вам огромное за вашу работу и такое теплое отношение к нам, вашим клиентам.",отношение positive
2747,id_3,Все три раза сидели в зале для курящих - очень милые и удобные диванчики-купе.,диванчики-купе positive
2616,id_12,"Рекомендую ресторан, как ресторан для обеда, ужина.",ресторан positive
12863,id_4,"Муж быстро скис, а я заказала еще порцию роллов, но, увы, уже не таких вкусных...не помню замысловатого названия, но были с зеленым луком и черным перцем..невкусные, сухие...а так вполне отлично.",роллов negative
36321,id_12,При желании есть место для танцев.,место для танцев positive
3236,id_2,"На мой взгляд, в меню нужно добавлять новые блюда хотя бы раз в год, чтобы людям было интересно попробовать что-то новое.",меню negative
2468,id_7,"Зал был пуст наполовину, девушка сама предложила местечко в углу для нас (я, супруга и сын 6 лет).",девушка positive
9955,id_4,Именно в это кафе приду отмечать свой день рождения.,кафе positive
10645,id_4,"Интерьер на любителя, но мило и удобно.",Интерьер neutral
34889,id_13,Здесь объективно - отличное место.,место positive
3152,id_10,"Директор - душевный человек, все пожелания учитывает и советует, что и как лучше сделать.",Директор positive
36085,id_1,"Искала долго, так как по натуре достаточно привередливый человек и нашла это прекрасное кафе.",кафе positive
25709,id_9,Довольно приятная негромкая музыка и легкий полумрак.,музыка positive <sep> полумрак neutral
17475,id_5,"Официант не ориентируется в меню,не видит столы,из рук все валится,грязные тарелки стояли по 10 минут на столе и это при неполном зале!!!?",Официант negative
35863,id_15,"Слишком тесно, столы расположены близко друг к другу, волей не волей слышишь соседние разговоры и не только..",столы negative
34956,id_8,"Коллегам. так же, очень понравились блюда.",блюда positive
1434,id_3,Очень красивое и уютное место.,место positive
8996,id_0,"Были с друзьями в пабе Метрополь, всё очень понравилось.",пабе Метрополь positive
20417,id_7,"Меню хорошее, скромное.",Меню positive
36512,id_5,У ресторана есть своя атмосфера…спокойная и очень очень уютная!,атмосфера positive
13823,id_5,"В общем очень хорошее место, разнообразное вкусное меню, приемлемые цены и высокое качество обслуживания! нам очень все понравилось. спасибо этому заведению!",место positive <sep> меню positive <sep> обслуживания positive <sep> заведению positive
16322,id_2,Очень уютно (не забывайте - это пивной ресторан с присущей подобному заведению атмосферой).,атмосферой positive
23369,id_10,"Что можно сказать о кухне...горячее очень порадовало,особенно вкусно приготовлено мясо-нежное сочное,вкучно приготовлены овощи.",горячее positive <sep> мясо positive <sep> овощи positive
23858,id_10,"Через несколько минут официатка принесла 1 бокал и сказала, что пива больше нет!!!",официатка negative <sep> пива negative
18518,id_5,"Единственный минус - в праздники и выходные у них очень много посетителей, хотя это говорит о том, что ресторан хороший...",ресторан positive
27539,id_1,"Приятная атмосфера, живая музыка (немного громко правда показалось).",атмосфера positive <sep> живая музыка neutral
